model, entity URI, belief
human, http://human.owl#NCI_C32730, 6
human, http://human.owl#NCI_C33235, 3
human, http://human.owl#NCI_C12801, 32
human, http://human.owl#NCI_C33504, 2
human, http://human.owl#NCI_C52773, 2
human, http://human.owl#NCI_C33518, 2
human, http://human.owl#NCI_C33345, 3
human, http://human.owl#NCI_C33032, 3
human, http://human.owl#NCI_C12911, 2
human, http://human.owl#NCI_C33498, 2
human, http://human.owl#NCI_C52551, 2
human, http://human.owl#NCI_C12891, 2
human, http://human.owl#NCI_C32308, 2
human, http://human.owl#NCI_C12432, 2
human, http://human.owl#NCI_C32834, 2
human, http://human.owl#NCI_C33142, 3
human, http://human.owl#NCI_C53062, 2
human, http://human.owl#NCI_C32118, 2
human, http://human.owl#NCI_C32890, 4
human, http://human.owl#NCI_C49306, 2
human, http://human.owl#NCI_C32633, 2
human, http://human.owl#NCI_C52796, 2
human, http://human.owl#NCI_C12542, 4
human, http://human.owl#NCI_C49265, 2
human, http://human.owl#NCI_C41270, 2
human, http://human.owl#NCI_C53172, 4
human, http://human.owl#NCI_C32926, 6
human, http://human.owl#NCI_C32440, 3
human, http://human.owl#NCI_C28401, 2
human, http://human.owl#NCI_C49192, 2
human, http://human.owl#NCI_C34008, 3
human, http://human.owl#NCI_C13401, 3
human, http://human.owl#NCI_C33622, 8
human, http://human.owl#NCI_C12787, 2
human, http://human.owl#NCI_C32550, 3
human, http://human.owl#NCI_C52962, 2
human, http://human.owl#NCI_C12621, 3
human, http://human.owl#NCI_C12596, 3
human, http://human.owl#NCI_C33581, 4
human, http://human.owl#NCI_C13148, 2
human, http://human.owl#NCI_C33400, 2
human, http://human.owl#NCI_C32786, 3
human, http://human.owl#NCI_C33338, 8
human, http://human.owl#NCI_C12731, 3
human, http://human.owl#NCI_C48663, 2
human, http://human.owl#NCI_C53075, 2
human, http://human.owl#NCI_C33645, 2
human, http://human.owl#NCI_C12242, 2
human, http://human.owl#NCI_C32939, 5
human, http://human.owl#NCI_C12291, 3
human, http://human.owl#NCI_C13106, 2
human, http://human.owl#NCI_C32626, 2
human, http://human.owl#NCI_C32453, 2
human, http://human.owl#NCI_C12535, 12
human, http://human.owl#NCI_C13065, 2
human, http://human.owl#NCI_C32993, 2
human, http://human.owl#NCI_C33811, 2
human, http://human.owl#NCI_C12334, 3
human, http://human.owl#NCI_C32736, 3
human, http://human.owl#NCI_C12842, 2
human, http://human.owl#NCI_C32104, 2
human, http://human.owl#NCI_C52782, 2
human, http://human.owl#NCI_C12903, 3
human, http://human.owl#NCI_C40336, 2
human, http://human.owl#NCI_C33220, 2
human, http://human.owl#NCI_C32411, 4
human, http://human.owl#NCI_C33391, 2
human, http://human.owl#NCI_C12367, 3
human, http://human.owl#NCI_C33158, 2
human, http://human.owl#NCI_C32349, 4
human, http://human.owl#NCI_C52892, 2
human, http://human.owl#NCI_C12438, 2
human, http://human.owl#NCI_C32951, 2
human, http://human.owl#NCI_C45713, 3
human, http://human.owl#NCI_C49347, 3
human, http://human.owl#NCI_C12477, 5
human, http://human.owl#NCI_C12548, 2
human, http://human.owl#NCI_C38617, 50
human, http://human.owl#NCI_C13183, 2
human, http://human.owl#NCI_C32688, 2
human, http://human.owl#NCI_C52727, 2
human, http://human.owl#NCI_C49140, 2
human, http://human.owl#NCI_C52696, 2
human, http://human.owl#NCI_C38671, 2
human, http://human.owl#NCI_C32061, 2
human, http://human.owl#NCI_C13420, 4
human, http://human.owl#NCI_C12855, 2
human, http://human.owl#NCI_C33116, 2
human, http://human.owl#NCI_C33631, 2
human, http://human.owl#NCI_C49250, 2
human, http://human.owl#NCI_C12662, 13
human, http://human.owl#NCI_C32854, 3
human, http://human.owl#NCI_C33441, 2
human, http://human.owl#NCI_C33914, 2
human, http://human.owl#NCI_C12506, 8
human, http://human.owl#NCI_C25389, 2
human, http://human.owl#NCI_C33741, 2
human, http://human.owl#NCI_C52700, 2
human, http://human.owl#NCI_C33379, 4
human, http://human.owl#NCI_C32661, 2
human, http://human.owl#NCI_C32842, 2
human, http://human.owl#NCI_C12772, 2
human, http://human.owl#NCI_C49776, 2
human, http://human.owl#NCI_C33894, 2
human, http://human.owl#NCI_C32404, 2
human, http://human.owl#NCI_C32231, 2
human, http://human.owl#NCI_C32245, 2
human, http://human.owl#NCI_C32771, 2
human, http://human.owl#NCI_C25767, 2
human, http://human.owl#NCI_C52810, 2
human, http://human.owl#NCI_C32514, 3
human, http://human.owl#NCI_C33019, 2
human, http://human.owl#NCI_C33545, 6
human, http://human.owl#NCI_C12297, 2
human, http://human.owl#NCI_C16754, 6
human, http://human.owl#NCI_C33073, 3
human, http://human.owl#NCI_C12353, 2
human, http://human.owl#NCI_C32049, 6
human, http://human.owl#NCI_C33849, 5
human, http://human.owl#NCI_C53039, 2
human, http://human.owl#NCI_C12848, 4
human, http://human.owl#NCI_C12675, 2
human, http://human.owl#NCI_C49333, 4
human, http://human.owl#NCI_C32159, 3
human, http://human.owl#NCI_C13050, 3
human, http://human.owl#NCI_C32674, 2
human, http://human.owl#NCI_C33720, 2
human, http://human.owl#NCI_C12958, 2
human, http://human.owl#NCI_C12270, 2
human, http://human.owl#NCI_C52713, 2
human, http://human.owl#NCI_C32417, 2
human, http://human.owl#NCI_C33734, 2
human, http://human.owl#NCI_C32943, 2
human, http://human.owl#NCI_C32481, 3
human, http://human.owl#NCI_C49596, 2
human, http://human.owl#NCI_C12479, 2
human, http://human.owl#NCI_C32224, 6
human, http://human.owl#NCI_C32957, 2
human, http://human.owl#NCI_C32591, 2
human, http://human.owl#NCI_C52976, 2
human, http://human.owl#NCI_C13175, 2
human, http://human.owl#NCI_C32334, 2
human, http://human.owl#NCI_C33365, 2
human, http://human.owl#NCI_C33108, 2
human, http://human.owl#NCI_C49481, 2
human, http://human.owl#NCI_C32112, 3
human, http://human.owl#NCI_C45920, 8
human, http://human.owl#NCI_C53018, 2
human, http://human.owl#NCI_C33672, 2
human, http://human.owl#NCI_C33162, 2
human, http://human.owl#NCI_C12668, 2
human, http://human.owl#NCI_C32895, 2
human, http://human.owl#NCI_C49326, 2
human, http://human.owl#NCI_C34012, 2
human, http://human.owl#NCI_C33447, 2
human, http://human.owl#NCI_C53128, 2
human, http://human.owl#NCI_C33782, 4
human, http://human.owl#NCI_C12791, 8
human, http://human.owl#NCI_C32667, 2
human, http://human.owl#NCI_C32494, 2
human, http://human.owl#NCI_C12778, 4
human, http://human.owl#NCI_C52706, 2
human, http://human.owl#NCI_C32237, 2
human, http://human.owl#NCI_C12319, 4
human, http://human.owl#NCI_C12590, 4
human, http://human.owl#NCI_C32763, 2
human, http://human.owl#NCI_C12834, 2
human, http://human.owl#NCI_C52802, 2
human, http://human.owl#NCI_C32777, 2
human, http://human.owl#NCI_C12883, 3
human, http://human.owl#NCI_C32291, 2
human, http://human.owl#NCI_C49214, 2
human, http://human.owl#NCI_C52816, 2
human, http://human.owl#NCI_C47855, 2
human, http://human.owl#NCI_C12626, 2
human, http://human.owl#NCI_C49194, 2
human, http://human.owl#NCI_C12944, 2
human, http://human.owl#NCI_C33420, 2
human, http://human.owl#NCI_C12993, 3
human, http://human.owl#NCI_C32625, 2
human, http://human.owl#NCI_C12394, 2
human, http://human.owl#NCI_C12736, 2
human, http://human.owl#NCI_C33858, 4
human, http://human.owl#NCI_C33004, 2
human, http://human.owl#NCI_C32210, 2
human, http://human.owl#NCI_C33175, 2
human, http://human.owl#NCI_C33968, 11
human, http://human.owl#NCI_C13056, 108
human, http://human.owl#NCI_C32320, 2
human, http://human.owl#NCI_C33280, 2
human, http://human.owl#NCI_C32888, 2
human, http://human.owl#NCI_C33267, 3
human, http://human.owl#NCI_C33023, 3
human, http://human.owl#NCI_C12276, 2
human, http://human.owl#NCI_C12902, 2
human, http://human.owl#NCI_C33775, 2
human, http://human.owl#NCI_C32998, 2
human, http://human.owl#NCI_C12896, 2
human, http://human.owl#NCI_C12639, 2
human, http://human.owl#NCI_C32597, 2
human, http://human.owl#NCI_C33433, 2
human, http://human.owl#NCI_C13717, 7
human, http://human.owl#NCI_C12693, 9
human, http://human.owl#NCI_C33225, 2
human, http://human.owl#NCI_C12234, 2
human, http://human.owl#NCI_C13822, 2
human, http://human.owl#NCI_C38621, 8
human, http://human.owl#NCI_C52731, 2
human, http://human.owl#NCI_C33678, 2
human, http://human.owl#NCI_C49297, 3
human, http://human.owl#NCI_C32506, 9
human, http://human.owl#NCI_C13396, 2
human, http://human.owl#NCI_C12612, 6
human, http://human.owl#NCI_C32555, 2
human, http://human.owl#NCI_C12497, 3
human, http://human.owl#NCI_C33788, 8
human, http://human.owl#NCI_C33329, 2
human, http://human.owl#NCI_C52747, 2
human, http://human.owl#NCI_C12722, 2
human, http://human.owl#NCI_C52994, 2
human, http://human.owl#NCI_C53020, 4
human, http://human.owl#NCI_C12875, 2
human, http://human.owl#NCI_C33383, 3
human, http://human.owl#NCI_C49255, 2
human, http://human.owl#NCI_C12889, 2
human, http://human.owl#NCI_C52857, 2
human, http://human.owl#NCI_C32874, 3
human, http://human.owl#NCI_C12985, 2
human, http://human.owl#NCI_C52913, 2
human, http://human.owl#NCI_C32617, 2
human, http://human.owl#NCI_C33761, 2
human, http://human.owl#NCI_C12999, 5
human, http://human.owl#NCI_C32458, 2
human, http://human.owl#NCI_C32984, 2
human, http://human.owl#NCI_C12325, 2
human, http://human.owl#NCI_C32727, 2
human, http://human.owl#NCI_C32265, 2
human, http://human.owl#NCI_C12339, 2
human, http://human.owl#NCI_C33286, 4
human, http://human.owl#NCI_C13000, 2
human, http://human.owl#NCI_C33843, 2
human, http://human.owl#NCI_C32375, 2
human, http://human.owl#NCI_C12908, 2
human, http://human.owl#NCI_C33149, 8
human, http://human.owl#NCI_C33396, 2
human, http://human.owl#NCI_C12715, 2
human, http://human.owl#NCI_C39568, 4
human, http://human.owl#NCI_C41624, 2
human, http://human.owl#NCI_C53059, 2
human, http://human.owl#NCI_C45704, 2
human, http://human.owl#NCI_C33474, 2
human, http://human.owl#NCI_C33488, 2
human, http://human.owl#NCI_C32694, 2
human, http://human.owl#NCI_C53169, 2
human, http://human.owl#NCI_C52733, 2
human, http://human.owl#NCI_C32437, 6
human, http://human.owl#NCI_C52980, 2
human, http://human.owl#NCI_C38662, 2
human, http://human.owl#NCI_C32278, 2
human, http://human.owl#NCI_C52772, 9
human, http://human.owl#NCI_C32977, 3
human, http://human.owl#NCI_C49241, 4
human, http://human.owl#NCI_C52843, 2
human, http://human.owl#NCI_C32547, 2
human, http://human.owl#NCI_C12618, 2
human, http://human.owl#NCI_C33102, 2
human, http://human.owl#NCI_C12667, 2
human, http://human.owl#NCI_C13452, 2
human, http://human.owl#NCI_C12428, 2
human, http://human.owl#NCI_C53012, 2
human, http://human.owl#NCI_C33663, 2
human, http://human.owl#NCI_C12728, 4
human, http://human.owl#NCI_C33204, 2
human, http://human.owl#NCI_C32132, 4
human, http://human.owl#NCI_C49320, 2
human, http://human.owl#NCI_C13083, 2
human, http://human.owl#NCI_C33314, 2
human, http://human.owl#NCI_C13097, 2
human, http://human.owl#NCI_C12313, 2
human, http://human.owl#NCI_C32930, 3
human, http://human.owl#NCI_C33767, 8
human, http://human.owl#NCI_C52968, 2
human, http://human.owl#NCI_C13108, 8
human, http://human.owl#NCI_C33621, 3
human, http://human.owl#NCI_C12839, 2
human, http://human.owl#NCI_C32602, 2
human, http://human.owl#NCI_C12576, 2
human, http://human.owl#NCI_C32367, 5
human, http://human.owl#NCI_C12385, 2
human, http://human.owl#NCI_C13006, 3
human, http://human.owl#NCI_C12949, 2
human, http://human.owl#NCI_C33217, 2
human, http://human.owl#NCI_C52589, 2
human, http://human.owl#NCI_C33725, 2
human, http://human.owl#NCI_C32145, 2
human, http://human.owl#NCI_C33024, 7
human, http://human.owl#NCI_C32948, 3
human, http://human.owl#NCI_C33271, 2
human, http://human.owl#NCI_C32882, 2
human, http://human.owl#NCI_C52921, 2
human, http://human.owl#NCI_C13120, 3
human, http://human.owl#NCI_C12534, 2
human, http://human.owl#NCI_C12343, 5
human, http://human.owl#NCI_C32992, 2
human, http://human.owl#NCI_C12414, 2
human, http://human.owl#NCI_C33807, 2
human, http://human.owl#NCI_C49137, 5
human, http://human.owl#NCI_C38668, 2
human, http://human.owl#NCI_C52778, 2
human, http://human.owl#NCI_C49247, 2
human, http://human.owl#NCI_C49296, 2
human, http://human.owl#NCI_C26470, 2
human, http://human.owl#NCI_C34003, 4
human, http://human.owl#NCI_C33438, 2
human, http://human.owl#NCI_C12437, 9
human, http://human.owl#NCI_C32658, 3
human, http://human.owl#NCI_C32839, 2
human, http://human.owl#NCI_C12769, 2
human, http://human.owl#NCI_C33037, 3
human, http://human.owl#NCI_C32138, 3
human, http://human.owl#NCI_C52751, 2
human, http://human.owl#NCI_C48584, 2
human, http://human.owl#NCI_C32282, 2
human, http://human.owl#NCI_C53177, 2
human, http://human.owl#NCI_C52807, 2
human, http://human.owl#NCI_C12305, 2
human, http://human.owl#NCI_C32296, 2
human, http://human.owl#NCI_C33870, 2
human, http://human.owl#NCI_C42716, 2
human, http://human.owl#NCI_C33884, 2
human, http://human.owl#NCI_C52861, 2
human, http://human.owl#NCI_C33627, 2
human, http://human.owl#NCI_C33120, 2
human, http://human.owl#NCI_C33586, 2
human, http://human.owl#NCI_C32611, 2
human, http://human.owl#NCI_C12520, 3
human, http://human.owl#NCI_C53150, 2
human, http://human.owl#NCI_C13047, 2
human, http://human.owl#NCI_C49800, 2
human, http://human.owl#NCI_C12267, 2
human, http://human.owl#NCI_C33258, 6
human, http://human.owl#NCI_C12824, 2
human, http://human.owl#NCI_C32478, 2
human, http://human.owl#NCI_C33600, 2
human, http://human.owl#NCI_C52764, 2
human, http://human.owl#NCI_C33809, 2
human, http://human.owl#NCI_C13126, 2
human, http://human.owl#NCI_C12359, 2
human, http://human.owl#NCI_C34086, 11
human, http://human.owl#NCI_C33710, 6
human, http://human.owl#NCI_C41268, 2
human, http://human.owl#NCI_C33690, 2
human, http://human.owl#NCI_C12928, 2
human, http://human.owl#NCI_C13236, 25
human, http://human.owl#NCI_C12469, 4
human, http://human.owl#NCI_C32053, 5
human, http://human.owl#NCI_C43370, 6
human, http://human.owl#NCI_C12220, 2
human, http://human.owl#NCI_C12972, 2
human, http://human.owl#NCI_C32917, 2
human, http://human.owl#NCI_C32431, 2
human, http://human.owl#NCI_C32971, 3
human, http://human.owl#NCI_C33613, 2
human, http://human.owl#NCI_C52985, 2
human, http://human.owl#NCI_C32714, 2
human, http://human.owl#NCI_C32541, 2
human, http://human.owl#NCI_C12644, 6
human, http://human.owl#NCI_C32298, 4
human, http://human.owl#NCI_C13418, 2
human, http://human.owl#NCI_C12422, 2
human, http://human.owl#NCI_C32643, 2
human, http://human.owl#NCI_C32824, 4
human, http://human.owl#NCI_C12930, 2
human, http://human.owl#NCI_C49477, 2
human, http://human.owl#NCI_C33876, 2
human, http://human.owl#NCI_C49018, 2
human, http://human.owl#NCI_C33417, 3
human, http://human.owl#NCI_C12810, 2
human, http://human.owl#NCI_C49582, 4
human, http://human.owl#NCI_C49325, 2
human, http://human.owl#NCI_C33527, 5
human, http://human.owl#NCI_C33041, 2
human, http://human.owl#NCI_C33461, 10
human, http://human.owl#NCI_C12526, 2
human, http://human.owl#NCI_C33055, 2
human, http://human.owl#NCI_C13161, 2
human, http://human.owl#NCI_C53156, 2
human, http://human.owl#NCI_C33834, 2
human, http://human.owl#NCI_C32251, 2
human, http://human.owl#NCI_C12384, 2
human, http://human.owl#NCI_C12580, 4
human, http://human.owl#NCI_C33571, 5
human, http://human.owl#NCI_C12833, 2
human, http://human.owl#NCI_C32791, 2
human, http://human.owl#NCI_C52830, 2
human, http://human.owl#NCI_C32534, 2
human, http://human.owl#NCI_C32361, 3
human, http://human.owl#NCI_C12252, 2
human, http://human.owl#NCI_C33716, 2
human, http://human.owl#NCI_C12701, 2
human, http://human.owl#NCI_C33479, 2
human, http://human.owl#NCI_C32206, 2
human, http://human.owl#NCI_C43420, 2
human, http://human.owl#NCI_C49595, 2
human, http://human.owl#NCI_C32700, 3
human, http://human.owl#NCI_C32165, 2
human, http://human.owl#NCI_C32394, 2
human, http://human.owl#NCI_C13819, 6
human, http://human.owl#NCI_C13070, 2
human, http://human.owl#NCI_C33276, 2
human, http://human.owl#NCI_C13347, 2
human, http://human.owl#NCI_C13174, 2
human, http://human.owl#NCI_C33347, 2
human, http://human.owl#NCI_C32810, 2
human, http://human.owl#NCI_C12275, 2
human, http://human.owl#NCI_C32486, 2
human, http://human.owl#NCI_C13080, 2
human, http://human.owl#NCI_C33654, 2
human, http://human.owl#NCI_C33668, 2
human, http://human.owl#NCI_C32902, 2
human, http://human.owl#NCI_C32596, 2
human, http://human.owl#NCI_C49311, 2
human, http://human.owl#NCI_C12441, 2
human, http://human.owl#NCI_C38334, 3
human, http://human.owl#NCI_C53071, 2
human, http://human.owl#NCI_C32652, 3
human, http://human.owl#NCI_C12936, 3
human, http://human.owl#NCI_C12763, 6
human, http://human.owl#NCI_C38627, 9
human, http://human.owl#NCI_C13088, 2
human, http://human.owl#NCI_C12304, 2
human, http://human.owl#NCI_C32921, 2
human, http://human.owl#NCI_C53181, 2
human, http://human.owl#NCI_C33300, 2
human, http://human.owl#NCI_C32935, 2
human, http://human.owl#NCI_C32762, 2
human, http://human.owl#NCI_C12865, 2
human, http://human.owl#NCI_C12608, 3
human, http://human.owl#NCI_C52686, 2
human, http://human.owl#NCI_C52954, 2
human, http://human.owl#NCI_C13153, 2
human, http://human.owl#NCI_C12567, 2
human, http://human.owl#NCI_C33096, 4
human, http://human.owl#NCI_C13167, 8
human, http://human.owl#NCI_C32607, 2
human, http://human.owl#NCI_C12376, 5
human, http://human.owl#NCI_C33590, 2
human, http://human.owl#NCI_C32080, 2
human, http://human.owl#NCI_C12511, 2
human, http://human.owl#NCI_C13277, 2
human, http://human.owl#NCI_C33647, 2
human, http://human.owl#NCI_C32094, 2
human, http://human.owl#NCI_C13041, 2
human, http://human.owl#NCI_C33262, 2
human, http://human.owl#NCI_C41177, 2
human, http://human.owl#NCI_C32190, 2
human, http://human.owl#NCI_C12261, 2
human, http://human.owl#NCI_C33425, 2
human, http://human.owl#NCI_C38327, 3
human, http://human.owl#NCI_C33757, 2
human, http://human.owl#NCI_C32472, 3
human, http://human.owl#NCI_C12756, 2
human, http://human.owl#NCI_C33813, 2
human, http://human.owl#NCI_C33535, 2
human, http://human.owl#NCI_C32741, 2
human, http://human.owl#NCI_C32582, 2
human, http://human.owl#NCI_C32755, 2
human, http://human.owl#NCI_C12685, 8
human, http://human.owl#NCI_C33923, 31
human, http://human.owl#NCI_C32427, 2
human, http://human.owl#NCI_C45957, 2
human, http://human.owl#NCI_C49282, 3
human, http://human.owl#NCI_C33153, 2
human, http://human.owl#NCI_C49317, 2
human, http://human.owl#NCI_C32693, 3
human, http://human.owl#NCI_C53183, 2
human, http://human.owl#NCI_C12588, 2
human, http://human.owl#NCI_C52729, 2
human, http://human.owl#NCI_C33245, 2
human, http://human.owl#NCI_C53002, 2
human, http://human.owl#NCI_C32976, 2
human, http://human.owl#NCI_C33355, 2
human, http://human.owl#NCI_C32561, 2
human, http://human.owl#NCI_C32856, 2
human, http://human.owl#NCI_C32575, 2
human, http://human.owl#NCI_C13159, 4
human, http://human.owl#NCI_C32318, 2
human, http://human.owl#NCI_C33743, 2
human, http://human.owl#NCI_C12442, 2
human, http://human.owl#NCI_C12671, 2
human, http://human.owl#NCI_C32844, 3
human, http://human.owl#NCI_C12742, 2
human, http://human.owl#NCI_C49795, 3
human, http://human.owl#NCI_C33521, 2
human, http://human.owl#NCI_C32086, 2
human, http://human.owl#NCI_C32247, 2
human, http://human.owl#NCI_C12552, 12
human, http://human.owl#NCI_C12829, 2
human, http://human.owl#NCI_C32879, 2
human, http://human.owl#NCI_C32196, 2
human, http://human.owl#NCI_C52918, 2
human, http://human.owl#NCI_C13117, 2
human, http://human.owl#NCI_C33766, 2
human, http://human.owl#NCI_C12700, 16
human, http://human.owl#NCI_C52972, 2
human, http://human.owl#NCI_C12585, 4
human, http://human.owl#NCI_C12345, 2
human, http://human.owl#NCI_C32747, 2
human, http://human.owl#NCI_C33868, 2
human, http://human.owl#NCI_C33695, 2
human, http://human.owl#NCI_C32796, 2
human, http://human.owl#NCI_C34021, 7
human, http://human.owl#NCI_C52835, 2
human, http://human.owl#NCI_C13020, 12
human, http://human.owl#NCI_C12455, 2
human, http://human.owl#NCI_C32200, 3
human, http://human.owl#NCI_C32395, 2
human, http://human.owl#NCI_C12963, 4
human, http://human.owl#NCI_C13319, 4
human, http://human.owl#NCI_C33231, 4
human, http://human.owl#NCI_C12977, 3
human, http://human.owl#NCI_C32962, 2
human, http://human.owl#NCI_C38658, 2
human, http://human.owl#NCI_C32705, 4
human, http://human.owl#NCI_C33341, 2
human, http://human.owl#NCI_C32949, 2
human, http://human.owl#NCI_C32490, 2
human, http://human.owl#NCI_C12649, 2
human, http://human.owl#NCI_C48941, 5
human, http://human.owl#NCI_C33088, 2
human, http://human.owl#NCI_C32304, 2
human, http://human.owl#NCI_C13194, 2
human, http://human.owl#NCI_C12413, 2
human, http://human.owl#NCI_C33821, 8
human, http://human.owl#NCI_C32815, 4
human, http://human.owl#NCI_C32353, 3
human, http://human.owl#NCI_C52738, 2
human, http://human.owl#NCI_C53043, 2
human, http://human.owl#NCI_C32114, 4
human, http://human.owl#NCI_C49302, 2
human, http://human.owl#NCI_C33374, 2
human, http://human.owl#NCI_C52792, 2
human, http://human.owl#NCI_C33931, 3
human, http://human.owl#NCI_C52848, 2
human, http://human.owl#NCI_C49261, 3
human, http://human.owl#NCI_C33688, 2
human, http://human.owl#NCI_C32907, 2
human, http://human.owl#NCI_C33452, 2
human, http://human.owl#NCI_C34004, 4
human, http://human.owl#NCI_C33046, 2
human, http://human.owl#NCI_C33466, 2
human, http://human.owl#NCI_C53147, 2
human, http://human.owl#NCI_C33798, 2
human, http://human.owl#NCI_C12783, 3
human, http://human.owl#NCI_C33209, 5
human, http://human.owl#NCI_C12571, 3
human, http://human.owl#NCI_C12602, 2
human, http://human.owl#NCI_C33562, 4
human, http://human.owl#NCI_C12592, 3
human, http://human.owl#NCI_C12797, 2
human, http://human.owl#NCI_C32256, 2
human, http://human.owl#NCI_C32782, 3
human, http://human.owl#NCI_C33090, 2
human, http://human.owl#NCI_C32525, 2
human, http://human.owl#NCI_C32601, 2
human, http://human.owl#NCI_C12370, 6
human, http://human.owl#NCI_C32539, 2
human, http://human.owl#NCI_C32366, 2
human, http://human.owl#NCI_C33707, 3
human, http://human.owl#NCI_C28381, 2
human, http://human.owl#NCI_C12406, 2
human, http://human.owl#NCI_C33641, 2
human, http://human.owl#NCI_C38326, 3
human, http://human.owl#NCI_C32864, 2
human, http://human.owl#NCI_C13102, 2
human, http://human.owl#NCI_C33194, 2
human, http://human.owl#NCI_C33751, 3
human, http://human.owl#NCI_C49239, 2
human, http://human.owl#NCI_C34076, 49
human, http://human.owl#NCI_C12969, 2
human, http://human.owl#NCI_C13075, 7
human, http://human.owl#NCI_C33029, 3
human, http://human.owl#NCI_C32968, 2
human, http://human.owl#NCI_C12898, 3
human, http://human.owl#NCI_C33555, 2
human, http://human.owl#NCI_C13722, 4
human, http://human.owl#NCI_C32345, 2
human, http://human.owl#NCI_C32421, 2
human, http://human.owl#NCI_C33139, 2
human, http://human.owl#NCI_C12363, 2
human, http://human.owl#NCI_C12419, 2
human, http://human.owl#NCI_C48947, 2
human, http://human.owl#NCI_C32359, 2
human, http://human.owl#NCI_C53049, 2
human, http://human.owl#NCI_C13250, 2
human, http://human.owl#NCI_C12226, 4
human, http://human.owl#NCI_C12473, 3
human, http://human.owl#NCI_C32684, 2
human, http://human.owl#NCI_C49579, 4
human, http://human.owl#NCI_C33305, 2
human, http://human.owl#NCI_C52723, 2
human, http://human.owl#NCI_C52692, 2
human, http://human.owl#NCI_C33458, 2
human, http://human.owl#NCI_C12851, 2
human, http://human.owl#NCI_C33112, 2
human, http://human.owl#NCI_C13158, 5
human, http://human.owl#NCI_C12789, 2
human, http://human.owl#NCI_C53022, 2
human, http://human.owl#NCI_C33568, 6
human, http://human.owl#NCI_C32850, 2
human, http://human.owl#NCI_C52756, 2
human, http://human.owl#NCI_C12502, 2
human, http://human.owl#NCI_C32788, 2
human, http://human.owl#NCI_C49225, 2
human, http://human.owl#NCI_C33375, 2
human, http://human.owl#NCI_C52827, 2
human, http://human.owl#NCI_C32400, 2
human, http://human.owl#NCI_C41168, 5
human, http://human.owl#NCI_C38575, 2
human, http://human.owl#NCI_C43618, 2
human, http://human.owl#NCI_C32241, 2
human, http://human.owl#NCI_C12239, 2
human, http://human.owl#NCI_C12747, 2
human, http://human.owl#NCI_C32510, 4
human, http://human.owl#NCI_C33015, 3
human, http://human.owl#NCI_C33470, 4
human, http://human.owl#NCI_C33541, 2
human, http://human.owl#NCI_C12293, 2
human, http://human.owl#NCI_C32746, 2
human, http://human.owl#NCI_C33580, 2
human, http://human.owl#NCI_C33125, 2
human, http://human.owl#NCI_C13067, 3
human, http://human.owl#NCI_C32045, 2
human, http://human.owl#NCI_C33278, 2
human, http://human.owl#NCI_C33862, 3
human, http://human.owl#NCI_C32370, 2
human, http://human.owl#NCI_C32790, 2
human, http://human.owl#NCI_C33605, 5
human, http://human.owl#NCI_C32155, 2
human, http://human.owl#NCI_C33388, 2
human, http://human.owl#NCI_C13323, 2
human, http://human.owl#NCI_C32670, 2
human, http://human.owl#NCI_C12251, 2
human, http://human.owl#NCI_C45943, 2
human, http://human.owl#NCI_C32462, 2
human, http://human.owl#NCI_C13025, 2
human, http://human.owl#NCI_C32953, 3
human, http://human.owl#NCI_C33236, 3
human, http://human.owl#NCI_C33483, 2
human, http://human.owl#NCI_C12802, 5
human, http://human.owl#NCI_C32188, 2
human, http://human.owl#NCI_C12643, 2
human, http://human.owl#NCI_C32816, 5
human, http://human.owl#NCI_C33290, 4
human, http://human.owl#NCI_C52742, 2
human, http://human.owl#NCI_C33519, 4
human, http://human.owl#NCI_C33346, 2
human, http://human.owl#NCI_C32058, 2
human, http://human.owl#NCI_C32566, 2
human, http://human.owl#NCI_C52552, 2
human, http://human.owl#NCI_C32309, 2
human, http://human.owl#NCI_C33118, 2
human, http://human.owl#NCI_C32911, 2
human, http://human.owl#NCI_C49564, 2
human, http://human.owl#NCI_C12447, 2
human, http://human.owl#NCI_C33682, 2
human, http://human.owl#NCI_C32849, 2
human, http://human.owl#NCI_C32891, 2
human, http://human.owl#NCI_C49307, 2
human, http://human.owl#NCI_C52930, 2
human, http://human.owl#NCI_C12508, 29
human, http://human.owl#NCI_C52944, 2
human, http://human.owl#NCI_C49266, 2
human, http://human.owl#NCI_C13143, 2
human, http://human.owl#NCI_C32648, 2
human, http://human.owl#NCI_C12557, 2
human, http://human.owl#NCI_C33792, 2
human, http://human.owl#NCI_C32719, 3
human, http://human.owl#NCI_C38631, 4
human, http://human.owl#NCI_C12815, 3
human, http://human.owl#NCI_C32070, 2
human, http://human.owl#NCI_C49210, 3
human, http://human.owl#NCI_C12622, 2
human, http://human.owl#NCI_C33596, 3
human, http://human.owl#NCI_C43251, 4
human, http://human.owl#NCI_C33701, 2
human, http://human.owl#NCI_C12400, 2
human, http://human.owl#NCI_C33339, 3
human, http://human.owl#NCI_C12390, 2
human, http://human.owl#NCI_C12732, 2
human, http://human.owl#NCI_C33854, 2
human, http://human.owl#NCI_C33000, 2
human, http://human.owl#NCI_C32386, 10
human, http://human.owl#NCI_C53076, 2
human, http://human.owl#NCI_C32205, 5
human, http://human.owl#NCI_C12510, 2
human, http://human.owl#NCI_C32884, 2
human, http://human.owl#NCI_C33505, 3
human, http://human.owl#NCI_C52923, 2
