model, entity URI, belief
human, http://human.owl#NCI_C48687, 8
human, http://human.owl#NCI_C32099, 15
human, http://human.owl#NCI_C33534, 28
human, http://human.owl#NCI_C38436, 33
human, http://human.owl#NCI_C12533, 14
human, http://human.owl#NCI_C12266, 123
human, http://human.owl#NCI_C12342, 65
human, http://human.owl#NCI_C32324, 8
human, http://human.owl#NCI_C27089, 204
human, http://human.owl#NCI_C32477, 23
human, http://human.owl#NCI_C52763, 23
human, http://human.owl#NCI_C43229, 17
human, http://human.owl#NCI_C33659, 21
human, http://human.owl#NCI_C12358, 29
human, http://human.owl#NCI_C33152, 182
human, http://human.owl#NCI_C32587, 37
human, http://human.owl#NCI_C33437, 60
human, http://human.owl#NCI_C38339, 21
human, http://human.owl#NCI_C12927, 55
human, http://human.owl#NCI_C13033, 394
human, http://human.owl#NCI_C12468, 119
human, http://human.owl#NCI_C53052, 169
human, http://human.owl#NCI_C12768, 65
human, http://human.owl#NCI_C33244, 51
human, http://human.owl#NCI_C33491, 60
human, http://human.owl#NCI_C38625, 405
human, http://human.owl#NCI_C13411, 81
human, http://human.owl#NCI_C32916, 55
human, http://human.owl#NCI_C32281, 40
human, http://human.owl#NCI_C33354, 82
human, http://human.owl#NCI_C52959, 199
human, http://human.owl#NCI_C32970, 68
human, http://human.owl#NCI_C33612, 64
human, http://human.owl#NCI_C32317, 34
human, http://human.owl#NCI_C53007, 199
human, http://human.owl#NCI_C12670, 31
human, http://human.owl#NCI_C33661, 79
human, http://human.owl#NCI_C32085, 82
human, http://human.owl#NCI_C12879, 28
human, http://human.owl#NCI_C32642, 51
human, http://human.owl#NCI_C38341, 21
human, http://human.owl#NCI_C12780, 204
human, http://human.owl#NCI_C49274, 12
human, http://human.owl#NCI_C13046, 293
human, http://human.owl#NCI_C32878, 236
human, http://human.owl#NCI_C12989, 100
human, http://human.owl#NCI_C32195, 30
human, http://human.owl#NCI_C52917, 199
human, http://human.owl#NCI_C12823, 65
human, http://human.owl#NCI_C33765, 123
human, http://human.owl#NCI_C49581, 8
human, http://human.owl#NCI_C33526, 28
human, http://human.owl#NCI_C32988, 44
human, http://human.owl#NCI_C52971, 199
human, http://human.owl#NCI_C13111, 204
human, http://human.owl#NCI_C32269, 79
human, http://human.owl#NCI_C53155, 199
human, http://human.owl#NCI_C12383, 123
human, http://human.owl#NCI_C33847, 236
human, http://human.owl#NCI_C12454, 38
human, http://human.owl#NCI_C12683, 64
human, http://human.owl#NCI_C13270, 31
human, http://human.owl#NCI_C12719, 71
human, http://human.owl#NCI_C49600, 26
human, http://human.owl#NCI_C12699, 65
human, http://human.owl#NCI_C33478, 158
human, http://human.owl#NCI_C49767, 34
human, http://human.owl#NCI_C13039, 89
human, http://human.owl#NCI_C49594, 149
human, http://human.owl#NCI_C32698, 51
human, http://human.owl#NCI_C33820, 24
human, http://human.owl#NCI_C52737, 21
human, http://human.owl#NCI_C13173, 34
human, http://human.owl#NCI_C45805, 204
human, http://human.owl#NCI_C52791, 23
human, http://human.owl#NCI_C33930, 13
human, http://human.owl#NCI_C52847, 169
human, http://human.owl#NCI_C13456, 40
human, http://human.owl#NCI_C53016, 199
human, http://human.owl#NCI_C33667, 18
human, http://human.owl#NCI_C32901, 12
human, http://human.owl#NCI_C33160, 13
human, http://human.owl#NCI_C49310, 33
human, http://human.owl#NCI_C12440, 236
human, http://human.owl#NCI_C32136, 60
human, http://human.owl#NCI_C49324, 43
human, http://human.owl#NCI_C53070, 199
human, http://human.owl#NCI_C33040, 43
human, http://human.owl#NCI_C38626, 507
human, http://human.owl#NCI_C33318, 44
human, http://human.owl#NCI_C13087, 40
human, http://human.owl#NCI_C12303, 37
human, http://human.owl#NCI_C12550, 22
human, http://human.owl#NCI_C33833, 236
human, http://human.owl#NCI_C53180, 199
human, http://human.owl#NCI_C32934, 58
human, http://human.owl#NCI_C32761, 29
human, http://human.owl#NCI_C12864, 13
human, http://human.owl#NCI_C52800, 24
human, http://human.owl#NCI_C33640, 247
human, http://human.owl#NCI_C32863, 79
human, http://human.owl#NCI_C52902, 199
human, http://human.owl#NCI_C13166, 101
human, http://human.owl#NCI_C32606, 236
human, http://human.owl#NCI_C33750, 111
human, http://human.owl#NCI_C32039, 101
human, http://human.owl#NCI_C12389, 119
human, http://human.owl#NCI_C12968, 204
human, http://human.owl#NCI_C13276, 27
human, http://human.owl#NCI_C32093, 18
human, http://human.owl#NCI_C33261, 20
human, http://human.owl#NCI_C12260, 123
human, http://human.owl#NCI_C33028, 40
human, http://human.owl#NCI_C33199, 58
human, http://human.owl#NCI_C33275, 163
human, http://human.owl#NCI_C38639, 9
human, http://human.owl#NCI_C32471, 37
human, http://human.owl#NCI_C33812, 199
human, http://human.owl#NCI_C33138, 33
human, http://human.owl#NCI_C12362, 29
human, http://human.owl#NCI_C12418, 57
human, http://human.owl#NCI_C33826, 169
human, http://human.owl#NCI_C33653, 40
human, http://human.owl#NCI_C53048, 139
human, http://human.owl#NCI_C32754, 60
human, http://human.owl#NCI_C12684, 64
human, http://human.owl#NCI_C33922, 37
human, http://human.owl#NCI_C12472, 33
human, http://human.owl#NCI_C12921, 42
human, http://human.owl#NCI_C32683, 100
human, http://human.owl#NCI_C41452, 8
human, http://human.owl#NCI_C12970, 236
human, http://human.owl#NCI_C52561, 199
human, http://human.owl#NCI_C52722, 54
human, http://human.owl#NCI_C33457, 55
human, http://human.owl#NCI_C32920, 55
human, http://human.owl#NCI_C12850, 34
human, http://human.owl#NCI_C49316, 15
human, http://human.owl#NCI_C33567, 37
human, http://human.owl#NCI_C52755, 24
human, http://human.owl#NCI_C13152, 23
human, http://human.owl#NCI_C12587, 15
human, http://human.owl#NCI_C12566, 13
human, http://human.owl#NCI_C33095, 182
human, http://human.owl#NCI_C32311, 163
human, http://human.owl#NCI_C41410, 14
human, http://human.owl#NCI_C12309, 51
human, http://human.owl#NCI_C12375, 123
human, http://human.owl#NCI_C33874, 123
human, http://human.owl#NCI_C12238, 68
human, http://human.owl#NCI_C33646, 46
human, http://human.owl#NCI_C32574, 113
human, http://human.owl#NCI_C32869, 182
human, http://human.owl#NCI_C12292, 79
human, http://human.owl#NCI_C33756, 72
human, http://human.owl#NCI_C49794, 13
human, http://human.owl#NCI_C13066, 123
human, http://human.owl#NCI_C42884, 25
human, http://human.owl#NCI_C33520, 75
human, http://human.owl#NCI_C32246, 236
human, http://human.owl#NCI_C12828, 157
human, http://human.owl#NCI_C32740, 55
human, http://human.owl#NCI_C32532, 34
human, http://human.owl#NCI_C52768, 23
human, http://human.owl#NCI_C33387, 18
human, http://human.owl#NCI_C32412, 40
human, http://human.owl#NCI_C33714, 11
human, http://human.owl#NCI_C49601, 16
human, http://human.owl#NCI_C33867, 27
human, http://human.owl#NCI_C33694, 28
human, http://human.owl#NCI_C16374, 78
human, http://human.owl#NCI_C53057, 27
human, http://human.owl#NCI_C33482, 43
human, http://human.owl#NCI_C32128, 20
human, http://human.owl#NCI_C43374, 72
human, http://human.owl#NCI_C34034, 33
human, http://human.owl#NCI_C12481, 180
human, http://human.owl#NCI_C33230, 79
human, http://human.owl#NCI_C32692, 42
human, http://human.owl#NCI_C32435, 4
human, http://human.owl#NCI_C32961, 43
human, http://human.owl#NCI_C28460, 204
human, http://human.owl#NCI_C33513, 259
human, http://human.owl#NCI_C33340, 199
human, http://human.owl#NCI_C32975, 45
human, http://human.owl#NCI_C33617, 40
human, http://human.owl#NCI_C32718, 149
human, http://human.owl#NCI_C12648, 19
human, http://human.owl#NCI_C39300, 19
human, http://human.owl#NCI_C48940, 11
human, http://human.owl#NCI_C32352, 14
human, http://human.owl#NCI_C32647, 123
human, http://human.owl#NCI_C41416, 32
human, http://human.owl#NCI_C32140, 9
human, http://human.owl#NCI_C33373, 9
human, http://human.owl#NCI_C38630, 396
human, http://human.owl#NCI_C12814, 207
human, http://human.owl#NCI_C12551, 65
human, http://human.owl#NCI_C33687, 4
human, http://human.owl#NCI_C42766, 17
human, http://human.owl#NCI_C13081, 16
human, http://human.owl#NCI_C33045, 79
human, http://human.owl#NCI_C33465, 27
human, http://human.owl#NCI_C53146, 29
human, http://human.owl#NCI_C13116, 15
human, http://human.owl#NCI_C33797, 10
human, http://human.owl#NCI_C33059, 25
human, http://human.owl#NCI_C32801, 29
human, http://human.owl#NCI_C12796, 28
human, http://human.owl#NCI_C12570, 25
human, http://human.owl#NCI_C32255, 123
human, http://human.owl#NCI_C33853, 36
human, http://human.owl#NCI_C12584, 43
human, http://human.owl#NCI_C32781, 169
human, http://human.owl#NCI_C32043, 5
human, http://human.owl#NCI_C32600, 10
human, http://human.owl#NCI_C32795, 46
human, http://human.owl#NCI_C52834, 13
human, http://human.owl#NCI_C49232, 8
human, http://human.owl#NCI_C32538, 61
human, http://human.owl#NCI_C32365, 15
human, http://human.owl#NCI_C33706, 170
human, http://human.owl#NCI_C12256, 123
human, http://human.owl#NCI_C38325, 12
human, http://human.owl#NCI_C13318, 48
human, http://human.owl#NCI_C12705, 23
human, http://human.owl#NCI_C32467, 16
human, http://human.owl#NCI_C33193, 199
human, http://human.owl#NCI_C32704, 16
human, http://human.owl#NCI_C12807, 204
human, http://human.owl#NCI_C12634, 26
human, http://human.owl#NCI_C32169, 169
human, http://human.owl#NCI_C13074, 26
human, http://human.owl#NCI_C33295, 18
human, http://human.owl#NCI_C12412, 119
human, http://human.owl#NCI_C52769, 23
human, http://human.owl#NCI_C32814, 82
human, http://human.owl#NCI_C53042, 199
human, http://human.owl#NCI_C52557, 11
human, http://human.owl#NCI_C32967, 43
human, http://human.owl#NCI_C32113, 24
human, http://human.owl#NCI_C32906, 35
human, http://human.owl#NCI_C32896, 55
human, http://human.owl#NCI_C32420, 79
human, http://human.owl#NCI_C53061, 139
human, http://human.owl#NCI_C52935, 199
human, http://human.owl#NCI_C48946, 98
human, http://human.owl#NCI_C32639, 175
human, http://human.owl#NCI_C33451, 64
human, http://human.owl#NCI_C32358, 169
human, http://human.owl#NCI_C33783, 72
human, http://human.owl#NCI_C12782, 35
human, http://human.owl#NCI_C12591, 38
human, http://human.owl#NCI_C33561, 16
human, http://human.owl#NCI_C32287, 236
human, http://human.owl#NCI_C33304, 108
human, http://human.owl#NCI_C12869, 27
human, http://human.owl#NCI_C32524, 34
human, http://human.owl#NCI_C13157, 72
human, http://human.owl#NCI_C12405, 119
human, http://human.owl#NCI_C12737, 65
human, http://human.owl#NCI_C12740, 48
human, http://human.owl#NCI_C32787, 11
human, http://human.owl#NCI_C49224, 56
human, http://human.owl#NCI_C53131, 98
human, http://human.owl#NCI_C13101, 76
human, http://human.owl#NCI_C34061, 429
human, http://human.owl#NCI_C12515, 6
human, http://human.owl#NCI_C38574, 24
human, http://human.owl#NCI_C33969, 235
human, http://human.owl#NCI_C13060, 20
human, http://human.owl#NCI_C43617, 10
human, http://human.owl#NCI_C32240, 14
human, http://human.owl#NCI_C33014, 149
human, http://human.owl#NCI_C33817, 236
human, http://human.owl#NCI_C32745, 49
human, http://human.owl#NCI_C33554, 22
human, http://human.owl#NCI_C33124, 236
human, http://human.owl#NCI_C32044, 44
human, http://human.owl#NCI_C12689, 23
human, http://human.owl#NCI_C52788, 23
human, http://human.owl#NCI_C33927, 31
human, http://human.owl#NCI_C13015, 16
human, http://human.owl#NCI_C32344, 12
human, http://human.owl#NCI_C33861, 38
human, http://human.owl#NCI_C12926, 23
human, http://human.owl#NCI_C32154, 12
human, http://human.owl#NCI_C25177, 204
human, http://human.owl#NCI_C12225, 21
human, http://human.owl#NCI_C52898, 199
human, http://human.owl#NCI_C33512, 259
human, http://human.owl#NCI_C32187, 34
human, http://human.owl#NCI_C26618, 204
human, http://human.owl#NCI_C33249, 12
human, http://human.owl#NCI_C12642, 14
human, http://human.owl#NCI_C52741, 21
human, http://human.owl#NCI_C49300, 20
human, http://human.owl#NCI_C32057, 47
human, http://human.owl#NCI_C13416, 204
human, http://human.owl#NCI_C33637, 27
human, http://human.owl#NCI_C32565, 79
human, http://human.owl#NCI_C32641, 33
human, http://human.owl#NCI_C17008, 78
human, http://human.owl#NCI_C33117, 37
human, http://human.owl#NCI_C52851, 13
human, http://human.owl#NCI_C32579, 16
human, http://human.owl#NCI_C32910, 114
human, http://human.owl#NCI_C33415, 10
human, http://human.owl#NCI_C33747, 70
human, http://human.owl#NCI_C12446, 6
human, http://human.owl#NCI_C33681, 83
human, http://human.owl#NCI_C32848, 110
human, http://human.owl#NCI_C12746, 28
human, http://human.owl#NCI_C53376, 204
human, http://human.owl#NCI_C12507, 204
human, http://human.owl#NCI_C13142, 72
human, http://human.owl#NCI_C12556, 22
human, http://human.owl#NCI_C53140, 139
human, http://human.owl#NCI_C33791, 13
human, http://human.owl#NCI_C49279, 27
human, http://human.owl#NCI_C52669, 65
human, http://human.owl#NCI_C12349, 12
human, http://human.owl#NCI_C33595, 14
human, http://human.owl#NCI_C33700, 20
human, http://human.owl#NCI_C33189, 81
human, http://human.owl#NCI_C12250, 57
human, http://human.owl#NCI_C32620, 185
human, http://human.owl#NCI_C32385, 55
human, http://human.owl#NCI_C32461, 84
human, http://human.owl#NCI_C13024, 204
human, http://human.owl#NCI_C12459, 236
human, http://human.owl#NCI_C32399, 5
human, http://human.owl#NCI_C52719, 10
human, http://human.owl#NCI_C32730, 11
human, http://human.owl#NCI_C33235, 46
human, http://human.owl#NCI_C12801, 250
human, http://human.owl#NCI_C33504, 19
human, http://human.owl#NCI_C52773, 12
human, http://human.owl#NCI_C33518, 82
human, http://human.owl#NCI_C33345, 14
human, http://human.owl#NCI_C33032, 54
human, http://human.owl#NCI_C12911, 204
human, http://human.owl#NCI_C33498, 12
human, http://human.owl#NCI_C52551, 11
human, http://human.owl#NCI_C12891, 53
human, http://human.owl#NCI_C32308, 156
human, http://human.owl#NCI_C12432, 119
human, http://human.owl#NCI_C32834, 18
human, http://human.owl#NCI_C33142, 8
human, http://human.owl#NCI_C53062, 139
human, http://human.owl#NCI_C32118, 53
human, http://human.owl#NCI_C32890, 40
human, http://human.owl#NCI_C49306, 13
human, http://human.owl#NCI_C32633, 65
human, http://human.owl#NCI_C52796, 22
human, http://human.owl#NCI_C12542, 33
human, http://human.owl#NCI_C49265, 45
human, http://human.owl#NCI_C41270, 51
human, http://human.owl#NCI_C53172, 199
human, http://human.owl#NCI_C32926, 57
human, http://human.owl#NCI_C32440, 7
human, http://human.owl#NCI_C28401, 236
human, http://human.owl#NCI_C49192, 20
human, http://human.owl#NCI_C34008, 29
human, http://human.owl#NCI_C13401, 35
human, http://human.owl#NCI_C33622, 33
human, http://human.owl#NCI_C12787, 119
human, http://human.owl#NCI_C32550, 45
human, http://human.owl#NCI_C52962, 199
human, http://human.owl#NCI_C12621, 177
human, http://human.owl#NCI_C12596, 182
human, http://human.owl#NCI_C33581, 25
human, http://human.owl#NCI_C13148, 98
human, http://human.owl#NCI_C33400, 42
human, http://human.owl#NCI_C32786, 6
human, http://human.owl#NCI_C33338, 169
human, http://human.owl#NCI_C12731, 26
human, http://human.owl#NCI_C48663, 40
human, http://human.owl#NCI_C53075, 199
human, http://human.owl#NCI_C33645, 61
human, http://human.owl#NCI_C12242, 91
human, http://human.owl#NCI_C32939, 18
human, http://human.owl#NCI_C12291, 16
human, http://human.owl#NCI_C13106, 204
human, http://human.owl#NCI_C32626, 236
human, http://human.owl#NCI_C32453, 31
human, http://human.owl#NCI_C12535, 96
human, http://human.owl#NCI_C13065, 197
human, http://human.owl#NCI_C32993, 123
human, http://human.owl#NCI_C33811, 236
human, http://human.owl#NCI_C12334, 5
human, http://human.owl#NCI_C32736, 40
human, http://human.owl#NCI_C12842, 76
human, http://human.owl#NCI_C32104, 236
human, http://human.owl#NCI_C52782, 12
human, http://human.owl#NCI_C12903, 29
human, http://human.owl#NCI_C40336, 236
human, http://human.owl#NCI_C33220, 259
human, http://human.owl#NCI_C32411, 123
human, http://human.owl#NCI_C33391, 10
human, http://human.owl#NCI_C12367, 69
human, http://human.owl#NCI_C33158, 58
human, http://human.owl#NCI_C32349, 53
human, http://human.owl#NCI_C52892, 199
human, http://human.owl#NCI_C12438, 67
human, http://human.owl#NCI_C32951, 37
human, http://human.owl#NCI_C45713, 71
human, http://human.owl#NCI_C49347, 6
human, http://human.owl#NCI_C12477, 14
human, http://human.owl#NCI_C12548, 204
human, http://human.owl#NCI_C38617, 88
human, http://human.owl#NCI_C13183, 25
human, http://human.owl#NCI_C32688, 82
human, http://human.owl#NCI_C52727, 149
human, http://human.owl#NCI_C49140, 14
human, http://human.owl#NCI_C52696, 98
human, http://human.owl#NCI_C38671, 11
human, http://human.owl#NCI_C32061, 84
human, http://human.owl#NCI_C13420, 81
human, http://human.owl#NCI_C12855, 18
human, http://human.owl#NCI_C33116, 11
human, http://human.owl#NCI_C33631, 34
human, http://human.owl#NCI_C49250, 33
human, http://human.owl#NCI_C12662, 33
human, http://human.owl#NCI_C32854, 40
human, http://human.owl#NCI_C33441, 199
human, http://human.owl#NCI_C33914, 34
human, http://human.owl#NCI_C12506, 100
human, http://human.owl#NCI_C25389, 57
human, http://human.owl#NCI_C33741, 82
human, http://human.owl#NCI_C52700, 98
human, http://human.owl#NCI_C33379, 19
human, http://human.owl#NCI_C32661, 31
human, http://human.owl#NCI_C32842, 100
human, http://human.owl#NCI_C12772, 37
human, http://human.owl#NCI_C49776, 17
human, http://human.owl#NCI_C33894, 40
human, http://human.owl#NCI_C32404, 30
human, http://human.owl#NCI_C32231, 10
human, http://human.owl#NCI_C32245, 14
human, http://human.owl#NCI_C32771, 139
human, http://human.owl#NCI_C25767, 57
human, http://human.owl#NCI_C52810, 31
human, http://human.owl#NCI_C32514, 69
human, http://human.owl#NCI_C33019, 175
human, http://human.owl#NCI_C33545, 102
human, http://human.owl#NCI_C12297, 65
human, http://human.owl#NCI_C16754, 204
human, http://human.owl#NCI_C33073, 29
human, http://human.owl#NCI_C12353, 236
human, http://human.owl#NCI_C32049, 58
human, http://human.owl#NCI_C33849, 46
human, http://human.owl#NCI_C53039, 199
human, http://human.owl#NCI_C12848, 24
human, http://human.owl#NCI_C12675, 35
human, http://human.owl#NCI_C49333, 239
human, http://human.owl#NCI_C32159, 149
human, http://human.owl#NCI_C13050, 8
human, http://human.owl#NCI_C32674, 57
human, http://human.owl#NCI_C33720, 19
human, http://human.owl#NCI_C12958, 182
human, http://human.owl#NCI_C12270, 123
human, http://human.owl#NCI_C52713, 155
human, http://human.owl#NCI_C32417, 18
human, http://human.owl#NCI_C33734, 80
human, http://human.owl#NCI_C32943, 24
human, http://human.owl#NCI_C32481, 149
human, http://human.owl#NCI_C49596, 18
human, http://human.owl#NCI_C12479, 72
human, http://human.owl#NCI_C32224, 115
human, http://human.owl#NCI_C32957, 21
human, http://human.owl#NCI_C32591, 43
human, http://human.owl#NCI_C52976, 199
human, http://human.owl#NCI_C13175, 34
human, http://human.owl#NCI_C32334, 47
human, http://human.owl#NCI_C33365, 108
human, http://human.owl#NCI_C33108, 40
human, http://human.owl#NCI_C49481, 65
human, http://human.owl#NCI_C32112, 68
human, http://human.owl#NCI_C45920, 76
human, http://human.owl#NCI_C53018, 169
human, http://human.owl#NCI_C33672, 27
human, http://human.owl#NCI_C33162, 19
human, http://human.owl#NCI_C12668, 46
human, http://human.owl#NCI_C32895, 55
human, http://human.owl#NCI_C49326, 43
human, http://human.owl#NCI_C34012, 79
human, http://human.owl#NCI_C33447, 20
human, http://human.owl#NCI_C53128, 139
human, http://human.owl#NCI_C33782, 12
human, http://human.owl#NCI_C12791, 220
human, http://human.owl#NCI_C32667, 108
human, http://human.owl#NCI_C32494, 18
human, http://human.owl#NCI_C12778, 25
human, http://human.owl#NCI_C52706, 24
human, http://human.owl#NCI_C32237, 12
human, http://human.owl#NCI_C12319, 8
human, http://human.owl#NCI_C12590, 182
human, http://human.owl#NCI_C32763, 199
human, http://human.owl#NCI_C12834, 157
human, http://human.owl#NCI_C52802, 24
human, http://human.owl#NCI_C32777, 30
human, http://human.owl#NCI_C12883, 40
human, http://human.owl#NCI_C32291, 236
human, http://human.owl#NCI_C49214, 44
human, http://human.owl#NCI_C52816, 31
human, http://human.owl#NCI_C47855, 45
human, http://human.owl#NCI_C12626, 6
human, http://human.owl#NCI_C49194, 20
human, http://human.owl#NCI_C12944, 20
human, http://human.owl#NCI_C33420, 7
human, http://human.owl#NCI_C12993, 39
human, http://human.owl#NCI_C32625, 236
human, http://human.owl#NCI_C12394, 45
human, http://human.owl#NCI_C12736, 119
human, http://human.owl#NCI_C33858, 81
human, http://human.owl#NCI_C33004, 16
human, http://human.owl#NCI_C32210, 4
human, http://human.owl#NCI_C33175, 65
human, http://human.owl#NCI_C33968, 55
human, http://human.owl#NCI_C13056, 457
human, http://human.owl#NCI_C32320, 108
human, http://human.owl#NCI_C33280, 79
human, http://human.owl#NCI_C32888, 40
human, http://human.owl#NCI_C33267, 39
human, http://human.owl#NCI_C33023, 9
human, http://human.owl#NCI_C12276, 11
human, http://human.owl#NCI_C12902, 26
human, http://human.owl#NCI_C33775, 47
human, http://human.owl#NCI_C32998, 28
human, http://human.owl#NCI_C12896, 53
human, http://human.owl#NCI_C12639, 204
human, http://human.owl#NCI_C32597, 61
human, http://human.owl#NCI_C33433, 197
human, http://human.owl#NCI_C13717, 206
human, http://human.owl#NCI_C12693, 47
human, http://human.owl#NCI_C33225, 79
human, http://human.owl#NCI_C12234, 11
human, http://human.owl#NCI_C13822, 8
human, http://human.owl#NCI_C38621, 259
human, http://human.owl#NCI_C52731, 155
human, http://human.owl#NCI_C33678, 30
human, http://human.owl#NCI_C49297, 22
human, http://human.owl#NCI_C32506, 78
human, http://human.owl#NCI_C13396, 35
human, http://human.owl#NCI_C12612, 73
human, http://human.owl#NCI_C32555, 100
human, http://human.owl#NCI_C12497, 149
human, http://human.owl#NCI_C33788, 17
human, http://human.owl#NCI_C33329, 27
human, http://human.owl#NCI_C52747, 27
human, http://human.owl#NCI_C12722, 16
human, http://human.owl#NCI_C52994, 169
human, http://human.owl#NCI_C53020, 9
human, http://human.owl#NCI_C12875, 9
human, http://human.owl#NCI_C33383, 68
human, http://human.owl#NCI_C49255, 8
human, http://human.owl#NCI_C12889, 76
human, http://human.owl#NCI_C52857, 169
human, http://human.owl#NCI_C32874, 4
human, http://human.owl#NCI_C12985, 46
human, http://human.owl#NCI_C52913, 199
human, http://human.owl#NCI_C32617, 236
human, http://human.owl#NCI_C33761, 10
human, http://human.owl#NCI_C12999, 6
human, http://human.owl#NCI_C32458, 8
human, http://human.owl#NCI_C32984, 8
human, http://human.owl#NCI_C12325, 40
human, http://human.owl#NCI_C32727, 28
human, http://human.owl#NCI_C32265, 40
human, http://human.owl#NCI_C12339, 35
human, http://human.owl#NCI_C33286, 199
human, http://human.owl#NCI_C13000, 27
human, http://human.owl#NCI_C33843, 20
human, http://human.owl#NCI_C32375, 91
human, http://human.owl#NCI_C12908, 204
human, http://human.owl#NCI_C33149, 23
human, http://human.owl#NCI_C33396, 9
human, http://human.owl#NCI_C12715, 169
human, http://human.owl#NCI_C39568, 23
human, http://human.owl#NCI_C41624, 18
human, http://human.owl#NCI_C53059, 139
human, http://human.owl#NCI_C45704, 26
human, http://human.owl#NCI_C33474, 21
human, http://human.owl#NCI_C33488, 68
human, http://human.owl#NCI_C32694, 29
human, http://human.owl#NCI_C53169, 199
human, http://human.owl#NCI_C52733, 38
human, http://human.owl#NCI_C32437, 169
human, http://human.owl#NCI_C52980, 169
human, http://human.owl#NCI_C38662, 22
human, http://human.owl#NCI_C32278, 236
human, http://human.owl#NCI_C52772, 28
human, http://human.owl#NCI_C32977, 38
human, http://human.owl#NCI_C49241, 28
human, http://human.owl#NCI_C52843, 15
human, http://human.owl#NCI_C32547, 14
human, http://human.owl#NCI_C12618, 14
human, http://human.owl#NCI_C33102, 14
human, http://human.owl#NCI_C12667, 47
human, http://human.owl#NCI_C13452, 204
human, http://human.owl#NCI_C12428, 119
human, http://human.owl#NCI_C53012, 199
human, http://human.owl#NCI_C33663, 16
human, http://human.owl#NCI_C12728, 46
human, http://human.owl#NCI_C33204, 236
human, http://human.owl#NCI_C32132, 24
human, http://human.owl#NCI_C49320, 20
human, http://human.owl#NCI_C13083, 16
human, http://human.owl#NCI_C33314, 79
human, http://human.owl#NCI_C13097, 76
human, http://human.owl#NCI_C12313, 66
human, http://human.owl#NCI_C32930, 46
human, http://human.owl#NCI_C33767, 169
human, http://human.owl#NCI_C52968, 169
human, http://human.owl#NCI_C13108, 260
human, http://human.owl#NCI_C33621, 51
human, http://human.owl#NCI_C12839, 169
human, http://human.owl#NCI_C32602, 157
human, http://human.owl#NCI_C12576, 16
human, http://human.owl#NCI_C32367, 65
human, http://human.owl#NCI_C12385, 123
human, http://human.owl#NCI_C13006, 100
human, http://human.owl#NCI_C12949, 30
human, http://human.owl#NCI_C33217, 236
human, http://human.owl#NCI_C52589, 68
human, http://human.owl#NCI_C33725, 19
human, http://human.owl#NCI_C32145, 199
human, http://human.owl#NCI_C33024, 213
human, http://human.owl#NCI_C32948, 68
human, http://human.owl#NCI_C33271, 55
human, http://human.owl#NCI_C32882, 6
human, http://human.owl#NCI_C52921, 199
human, http://human.owl#NCI_C13120, 10
human, http://human.owl#NCI_C12534, 204
human, http://human.owl#NCI_C12343, 95
human, http://human.owl#NCI_C32992, 9
human, http://human.owl#NCI_C12414, 119
human, http://human.owl#NCI_C33807, 123
human, http://human.owl#NCI_C49137, 18
human, http://human.owl#NCI_C38668, 8
human, http://human.owl#NCI_C52778, 12
human, http://human.owl#NCI_C49247, 91
human, http://human.owl#NCI_C49296, 46
human, http://human.owl#NCI_C26470, 19
human, http://human.owl#NCI_C34003, 57
human, http://human.owl#NCI_C33438, 14
human, http://human.owl#NCI_C12437, 25
human, http://human.owl#NCI_C32658, 23
human, http://human.owl#NCI_C32839, 81
human, http://human.owl#NCI_C12769, 22
human, http://human.owl#NCI_C33037, 16
human, http://human.owl#NCI_C32138, 149
human, http://human.owl#NCI_C52751, 24
human, http://human.owl#NCI_C48584, 57
human, http://human.owl#NCI_C32282, 45
human, http://human.owl#NCI_C53177, 58
human, http://human.owl#NCI_C52807, 31
human, http://human.owl#NCI_C12305, 37
human, http://human.owl#NCI_C32296, 35
human, http://human.owl#NCI_C33870, 9
human, http://human.owl#NCI_C42716, 17
human, http://human.owl#NCI_C33884, 65
human, http://human.owl#NCI_C52861, 4
human, http://human.owl#NCI_C33627, 34
human, http://human.owl#NCI_C33120, 82
human, http://human.owl#NCI_C33586, 199
human, http://human.owl#NCI_C32611, 89
human, http://human.owl#NCI_C12520, 21
human, http://human.owl#NCI_C53150, 199
human, http://human.owl#NCI_C13047, 6
human, http://human.owl#NCI_C49800, 10
human, http://human.owl#NCI_C12267, 123
human, http://human.owl#NCI_C33258, 143
human, http://human.owl#NCI_C12824, 169
human, http://human.owl#NCI_C32478, 169
human, http://human.owl#NCI_C33600, 29
human, http://human.owl#NCI_C52764, 23
human, http://human.owl#NCI_C33809, 199
human, http://human.owl#NCI_C13126, 7
human, http://human.owl#NCI_C12359, 29
human, http://human.owl#NCI_C34086, 193
human, http://human.owl#NCI_C33710, 38
human, http://human.owl#NCI_C41268, 9
human, http://human.owl#NCI_C33690, 91
human, http://human.owl#NCI_C12928, 46
human, http://human.owl#NCI_C13236, 260
human, http://human.owl#NCI_C12469, 100
human, http://human.owl#NCI_C32053, 9
human, http://human.owl#NCI_C43370, 41
human, http://human.owl#NCI_C12220, 91
human, http://human.owl#NCI_C12972, 15
human, http://human.owl#NCI_C32917, 34
human, http://human.owl#NCI_C32431, 21
human, http://human.owl#NCI_C32971, 79
human, http://human.owl#NCI_C33613, 91
human, http://human.owl#NCI_C52985, 199
human, http://human.owl#NCI_C32714, 25
human, http://human.owl#NCI_C32541, 68
