model, entity URI, belief
human, http://human.owl#NCI_C48940, 22
human, http://human.owl#NCI_C32352, 81
human, http://human.owl#NCI_C32647, 231
human, http://human.owl#NCI_C41416, 83
human, http://human.owl#NCI_C32140, 16
human, http://human.owl#NCI_C33373, 18
human, http://human.owl#NCI_C38630, 1054
human, http://human.owl#NCI_C12814, 310
human, http://human.owl#NCI_C12551, 54
human, http://human.owl#NCI_C33687, 96
human, http://human.owl#NCI_C42766, 22
human, http://human.owl#NCI_C13081, 65
human, http://human.owl#NCI_C33045, 173
human, http://human.owl#NCI_C33465, 64
human, http://human.owl#NCI_C53146, 68
human, http://human.owl#NCI_C13116, 25
human, http://human.owl#NCI_C33797, 15
human, http://human.owl#NCI_C33059, 99
human, http://human.owl#NCI_C32801, 68
human, http://human.owl#NCI_C12796, 35
human, http://human.owl#NCI_C12570, 70
human, http://human.owl#NCI_C32255, 231
human, http://human.owl#NCI_C33853, 39
human, http://human.owl#NCI_C12584, 174
human, http://human.owl#NCI_C32781, 291
human, http://human.owl#NCI_C32043, 65
human, http://human.owl#NCI_C32600, 14
human, http://human.owl#NCI_C32795, 91
human, http://human.owl#NCI_C52834, 17
human, http://human.owl#NCI_C49232, 18
human, http://human.owl#NCI_C32538, 254
human, http://human.owl#NCI_C32365, 52
human, http://human.owl#NCI_C33706, 241
human, http://human.owl#NCI_C12256, 231
human, http://human.owl#NCI_C38325, 33
human, http://human.owl#NCI_C13318, 34
human, http://human.owl#NCI_C12705, 231
human, http://human.owl#NCI_C32467, 23
human, http://human.owl#NCI_C33193, 457
human, http://human.owl#NCI_C32704, 170
human, http://human.owl#NCI_C12807, 282
human, http://human.owl#NCI_C12634, 34
human, http://human.owl#NCI_C32169, 291
human, http://human.owl#NCI_C13074, 58
human, http://human.owl#NCI_C33295, 30
human, http://human.owl#NCI_C12412, 480
human, http://human.owl#NCI_C52769, 35
human, http://human.owl#NCI_C32814, 11
human, http://human.owl#NCI_C53042, 457
human, http://human.owl#NCI_C52557, 22
human, http://human.owl#NCI_C32967, 119
human, http://human.owl#NCI_C32113, 30
human, http://human.owl#NCI_C32906, 114
human, http://human.owl#NCI_C32896, 90
human, http://human.owl#NCI_C32420, 173
human, http://human.owl#NCI_C53061, 207
human, http://human.owl#NCI_C52935, 457
human, http://human.owl#NCI_C48946, 139
human, http://human.owl#NCI_C32639, 244
human, http://human.owl#NCI_C33451, 259
human, http://human.owl#NCI_C32358, 291
human, http://human.owl#NCI_C33783, 51
human, http://human.owl#NCI_C12782, 114
human, http://human.owl#NCI_C12591, 177
human, http://human.owl#NCI_C33561, 66
human, http://human.owl#NCI_C32287, 315
human, http://human.owl#NCI_C33304, 293
human, http://human.owl#NCI_C12869, 46
human, http://human.owl#NCI_C32524, 105
human, http://human.owl#NCI_C13157, 50
human, http://human.owl#NCI_C12405, 480
human, http://human.owl#NCI_C12737, 289
human, http://human.owl#NCI_C12740, 17
human, http://human.owl#NCI_C32787, 17
human, http://human.owl#NCI_C49224, 203
human, http://human.owl#NCI_C53131, 139
human, http://human.owl#NCI_C13101, 391
human, http://human.owl#NCI_C34061, 131
human, http://human.owl#NCI_C12515, 78
human, http://human.owl#NCI_C38574, 98
human, http://human.owl#NCI_C33969, 209
human, http://human.owl#NCI_C13060, 71
human, http://human.owl#NCI_C43617, 50
human, http://human.owl#NCI_C32240, 47
human, http://human.owl#NCI_C33014, 234
human, http://human.owl#NCI_C33817, 315
human, http://human.owl#NCI_C32745, 182
human, http://human.owl#NCI_C33554, 28
human, http://human.owl#NCI_C33124, 315
human, http://human.owl#NCI_C32044, 76
human, http://human.owl#NCI_C12689, 220
human, http://human.owl#NCI_C52788, 26
human, http://human.owl#NCI_C33927, 56
human, http://human.owl#NCI_C13015, 19
human, http://human.owl#NCI_C32344, 12
human, http://human.owl#NCI_C33861, 162
human, http://human.owl#NCI_C12926, 220
human, http://human.owl#NCI_C32154, 12
human, http://human.owl#NCI_C25177, 282
human, http://human.owl#NCI_C12225, 66
human, http://human.owl#NCI_C52898, 457
human, http://human.owl#NCI_C33512, 523
human, http://human.owl#NCI_C32187, 78
human, http://human.owl#NCI_C26618, 282
human, http://human.owl#NCI_C33249, 33
human, http://human.owl#NCI_C12642, 25
human, http://human.owl#NCI_C52741, 25
human, http://human.owl#NCI_C49300, 27
human, http://human.owl#NCI_C32057, 213
human, http://human.owl#NCI_C13416, 282
human, http://human.owl#NCI_C33637, 73
human, http://human.owl#NCI_C32565, 169
human, http://human.owl#NCI_C32641, 72
human, http://human.owl#NCI_C17008, 204
human, http://human.owl#NCI_C33117, 385
human, http://human.owl#NCI_C52851, 30
human, http://human.owl#NCI_C32579, 97
human, http://human.owl#NCI_C32910, 236
human, http://human.owl#NCI_C33415, 14
human, http://human.owl#NCI_C33747, 207
human, http://human.owl#NCI_C12446, 159
human, http://human.owl#NCI_C33681, 169
human, http://human.owl#NCI_C32848, 199
human, http://human.owl#NCI_C12746, 384
human, http://human.owl#NCI_C53376, 282
human, http://human.owl#NCI_C12507, 282
human, http://human.owl#NCI_C13142, 50
human, http://human.owl#NCI_C12556, 70
human, http://human.owl#NCI_C53140, 207
human, http://human.owl#NCI_C33791, 75
human, http://human.owl#NCI_C49279, 64
human, http://human.owl#NCI_C52669, 100
human, http://human.owl#NCI_C12349, 60
human, http://human.owl#NCI_C33595, 18
human, http://human.owl#NCI_C33700, 175
human, http://human.owl#NCI_C33189, 169
human, http://human.owl#NCI_C12250, 251
human, http://human.owl#NCI_C32620, 320
human, http://human.owl#NCI_C32385, 90
human, http://human.owl#NCI_C32461, 182
human, http://human.owl#NCI_C13024, 282
human, http://human.owl#NCI_C12459, 315
human, http://human.owl#NCI_C32399, 65
human, http://human.owl#NCI_C52719, 24
human, http://human.owl#NCI_C32730, 13
human, http://human.owl#NCI_C33235, 99
human, http://human.owl#NCI_C12801, 371
human, http://human.owl#NCI_C33504, 68
human, http://human.owl#NCI_C52773, 28
human, http://human.owl#NCI_C33518, 169
human, http://human.owl#NCI_C33345, 196
human, http://human.owl#NCI_C33032, 191
human, http://human.owl#NCI_C12911, 282
human, http://human.owl#NCI_C33498, 47
human, http://human.owl#NCI_C52551, 35
human, http://human.owl#NCI_C12891, 235
human, http://human.owl#NCI_C32308, 236
human, http://human.owl#NCI_C12432, 480
human, http://human.owl#NCI_C32834, 30
human, http://human.owl#NCI_C33142, 10
human, http://human.owl#NCI_C53062, 207
human, http://human.owl#NCI_C32118, 235
human, http://human.owl#NCI_C32890, 86
human, http://human.owl#NCI_C49306, 25
human, http://human.owl#NCI_C32633, 420
human, http://human.owl#NCI_C52796, 26
human, http://human.owl#NCI_C12542, 57
human, http://human.owl#NCI_C49265, 596
human, http://human.owl#NCI_C41270, 89
human, http://human.owl#NCI_C53172, 457
human, http://human.owl#NCI_C32926, 58
human, http://human.owl#NCI_C32440, 96
human, http://human.owl#NCI_C28401, 315
human, http://human.owl#NCI_C49192, 25
human, http://human.owl#NCI_C34008, 108
human, http://human.owl#NCI_C13401, 16
human, http://human.owl#NCI_C33622, 38
human, http://human.owl#NCI_C12787, 480
human, http://human.owl#NCI_C32550, 596
human, http://human.owl#NCI_C52962, 457
human, http://human.owl#NCI_C12621, 24
human, http://human.owl#NCI_C12596, 318
human, http://human.owl#NCI_C33581, 101
human, http://human.owl#NCI_C13148, 254
human, http://human.owl#NCI_C33400, 51
human, http://human.owl#NCI_C32786, 81
human, http://human.owl#NCI_C33338, 291
human, http://human.owl#NCI_C12731, 47
human, http://human.owl#NCI_C48663, 78
human, http://human.owl#NCI_C53075, 457
human, http://human.owl#NCI_C33645, 206
human, http://human.owl#NCI_C12242, 88
human, http://human.owl#NCI_C32939, 37
human, http://human.owl#NCI_C12291, 66
human, http://human.owl#NCI_C13106, 282
human, http://human.owl#NCI_C32626, 315
human, http://human.owl#NCI_C32453, 61
human, http://human.owl#NCI_C12535, 91
human, http://human.owl#NCI_C13065, 252
human, http://human.owl#NCI_C32993, 231
human, http://human.owl#NCI_C33811, 315
human, http://human.owl#NCI_C12334, 14
human, http://human.owl#NCI_C32736, 96
human, http://human.owl#NCI_C12842, 204
human, http://human.owl#NCI_C32104, 315
human, http://human.owl#NCI_C52782, 28
human, http://human.owl#NCI_C12903, 68
human, http://human.owl#NCI_C40336, 315
human, http://human.owl#NCI_C33220, 523
human, http://human.owl#NCI_C32411, 231
human, http://human.owl#NCI_C33391, 34
human, http://human.owl#NCI_C12367, 432
human, http://human.owl#NCI_C33158, 163
human, http://human.owl#NCI_C32349, 235
human, http://human.owl#NCI_C52892, 457
human, http://human.owl#NCI_C12438, 646
human, http://human.owl#NCI_C32951, 38
human, http://human.owl#NCI_C45713, 252
human, http://human.owl#NCI_C49347, 13
human, http://human.owl#NCI_C12477, 18
human, http://human.owl#NCI_C12548, 282
human, http://human.owl#NCI_C38617, 128
human, http://human.owl#NCI_C13183, 99
human, http://human.owl#NCI_C32688, 169
human, http://human.owl#NCI_C52727, 234
human, http://human.owl#NCI_C49140, 18
human, http://human.owl#NCI_C52696, 139
human, http://human.owl#NCI_C38671, 11
human, http://human.owl#NCI_C32061, 182
human, http://human.owl#NCI_C13420, 206
human, http://human.owl#NCI_C12855, 30
human, http://human.owl#NCI_C33116, 19
human, http://human.owl#NCI_C33631, 105
human, http://human.owl#NCI_C49250, 116
human, http://human.owl#NCI_C12662, 341
human, http://human.owl#NCI_C32854, 96
human, http://human.owl#NCI_C33441, 457
human, http://human.owl#NCI_C33914, 72
human, http://human.owl#NCI_C12506, 86
human, http://human.owl#NCI_C25389, 251
human, http://human.owl#NCI_C33741, 9
human, http://human.owl#NCI_C52700, 139
human, http://human.owl#NCI_C33379, 38
human, http://human.owl#NCI_C32661, 64
human, http://human.owl#NCI_C32842, 145
human, http://human.owl#NCI_C12772, 60
human, http://human.owl#NCI_C49776, 32
human, http://human.owl#NCI_C33894, 86
human, http://human.owl#NCI_C32404, 58
human, http://human.owl#NCI_C32231, 15
human, http://human.owl#NCI_C32245, 47
human, http://human.owl#NCI_C32771, 207
human, http://human.owl#NCI_C25767, 251
human, http://human.owl#NCI_C52810, 65
human, http://human.owl#NCI_C32514, 332
human, http://human.owl#NCI_C33019, 244
human, http://human.owl#NCI_C33545, 28
human, http://human.owl#NCI_C12297, 135
human, http://human.owl#NCI_C16754, 282
human, http://human.owl#NCI_C33073, 68
human, http://human.owl#NCI_C12353, 315
human, http://human.owl#NCI_C32049, 35
human, http://human.owl#NCI_C33849, 91
human, http://human.owl#NCI_C53039, 457
human, http://human.owl#NCI_C12848, 34
human, http://human.owl#NCI_C12675, 100
human, http://human.owl#NCI_C49333, 295
human, http://human.owl#NCI_C32159, 234
human, http://human.owl#NCI_C13050, 21
human, http://human.owl#NCI_C32674, 251
human, http://human.owl#NCI_C33720, 47
human, http://human.owl#NCI_C12958, 318
human, http://human.owl#NCI_C12270, 231
human, http://human.owl#NCI_C52713, 236
human, http://human.owl#NCI_C32417, 67
human, http://human.owl#NCI_C33734, 170
human, http://human.owl#NCI_C32943, 30
human, http://human.owl#NCI_C32481, 234
human, http://human.owl#NCI_C49596, 36
human, http://human.owl#NCI_C12479, 50
human, http://human.owl#NCI_C32224, 366
human, http://human.owl#NCI_C32957, 27
human, http://human.owl#NCI_C32591, 119
human, http://human.owl#NCI_C52976, 457
human, http://human.owl#NCI_C13175, 105
human, http://human.owl#NCI_C32334, 125
human, http://human.owl#NCI_C33365, 293
human, http://human.owl#NCI_C33108, 86
human, http://human.owl#NCI_C49481, 135
human, http://human.owl#NCI_C32112, 222
human, http://human.owl#NCI_C45920, 59
human, http://human.owl#NCI_C53018, 291
human, http://human.owl#NCI_C33672, 58
human, http://human.owl#NCI_C33162, 28
human, http://human.owl#NCI_C12668, 65
human, http://human.owl#NCI_C32895, 90
human, http://human.owl#NCI_C49326, 119
human, http://human.owl#NCI_C34012, 169
human, http://human.owl#NCI_C33447, 61
human, http://human.owl#NCI_C53128, 207
human, http://human.owl#NCI_C33782, 71
human, http://human.owl#NCI_C12791, 417
human, http://human.owl#NCI_C32667, 293
human, http://human.owl#NCI_C32494, 99
human, http://human.owl#NCI_C12778, 101
human, http://human.owl#NCI_C52706, 58
human, http://human.owl#NCI_C32237, 33
human, http://human.owl#NCI_C12319, 30
human, http://human.owl#NCI_C12590, 318
human, http://human.owl#NCI_C32763, 457
human, http://human.owl#NCI_C12834, 236
human, http://human.owl#NCI_C52802, 58
human, http://human.owl#NCI_C32777, 34
human, http://human.owl#NCI_C12883, 96
human, http://human.owl#NCI_C32291, 315
human, http://human.owl#NCI_C49214, 21
human, http://human.owl#NCI_C52816, 65
human, http://human.owl#NCI_C47855, 119
human, http://human.owl#NCI_C12626, 21
human, http://human.owl#NCI_C49194, 25
human, http://human.owl#NCI_C12944, 29
human, http://human.owl#NCI_C33420, 11
human, http://human.owl#NCI_C12993, 54
human, http://human.owl#NCI_C32625, 315
human, http://human.owl#NCI_C12394, 119
human, http://human.owl#NCI_C12736, 480
human, http://human.owl#NCI_C33858, 616
human, http://human.owl#NCI_C33004, 18
human, http://human.owl#NCI_C32210, 23
human, http://human.owl#NCI_C33175, 289
human, http://human.owl#NCI_C33968, 100
human, http://human.owl#NCI_C13056, 480
human, http://human.owl#NCI_C32320, 293
human, http://human.owl#NCI_C33280, 173
human, http://human.owl#NCI_C32888, 86
human, http://human.owl#NCI_C33267, 47
human, http://human.owl#NCI_C33023, 10
human, http://human.owl#NCI_C12276, 40
human, http://human.owl#NCI_C12902, 120
human, http://human.owl#NCI_C33775, 164
human, http://human.owl#NCI_C32998, 64
human, http://human.owl#NCI_C12896, 235
human, http://human.owl#NCI_C12639, 282
human, http://human.owl#NCI_C32597, 405
human, http://human.owl#NCI_C33433, 252
human, http://human.owl#NCI_C13717, 282
human, http://human.owl#NCI_C12693, 125
human, http://human.owl#NCI_C33225, 173
human, http://human.owl#NCI_C12234, 6
human, http://human.owl#NCI_C13822, 21
human, http://human.owl#NCI_C38621, 523
human, http://human.owl#NCI_C52731, 236
human, http://human.owl#NCI_C33678, 34
human, http://human.owl#NCI_C49297, 63
human, http://human.owl#NCI_C32506, 91
human, http://human.owl#NCI_C13396, 96
human, http://human.owl#NCI_C12612, 207
human, http://human.owl#NCI_C32555, 145
human, http://human.owl#NCI_C12497, 234
human, http://human.owl#NCI_C33788, 24
human, http://human.owl#NCI_C33329, 58
human, http://human.owl#NCI_C52747, 69
human, http://human.owl#NCI_C12722, 23
human, http://human.owl#NCI_C52994, 291
human, http://human.owl#NCI_C53020, 83
human, http://human.owl#NCI_C12875, 84
human, http://human.owl#NCI_C33383, 222
human, http://human.owl#NCI_C49255, 27
human, http://human.owl#NCI_C12889, 204
human, http://human.owl#NCI_C52857, 291
human, http://human.owl#NCI_C32874, 25
human, http://human.owl#NCI_C12985, 33
human, http://human.owl#NCI_C52913, 457
human, http://human.owl#NCI_C32617, 315
human, http://human.owl#NCI_C33761, 16
human, http://human.owl#NCI_C12999, 11
human, http://human.owl#NCI_C32458, 9
human, http://human.owl#NCI_C32984, 125
human, http://human.owl#NCI_C12325, 78
human, http://human.owl#NCI_C32727, 247
human, http://human.owl#NCI_C32265, 86
human, http://human.owl#NCI_C12339, 100
human, http://human.owl#NCI_C33286, 457
human, http://human.owl#NCI_C13000, 73
human, http://human.owl#NCI_C33843, 61
human, http://human.owl#NCI_C32375, 88
human, http://human.owl#NCI_C12908, 282
human, http://human.owl#NCI_C33149, 38
human, http://human.owl#NCI_C33396, 18
human, http://human.owl#NCI_C12715, 291
human, http://human.owl#NCI_C39568, 38
human, http://human.owl#NCI_C41624, 69
human, http://human.owl#NCI_C53059, 207
human, http://human.owl#NCI_C45704, 99
human, http://human.owl#NCI_C33474, 27
human, http://human.owl#NCI_C33488, 259
human, http://human.owl#NCI_C32694, 53
human, http://human.owl#NCI_C53169, 457
human, http://human.owl#NCI_C52733, 162
human, http://human.owl#NCI_C32437, 291
human, http://human.owl#NCI_C52980, 291
human, http://human.owl#NCI_C38662, 302
human, http://human.owl#NCI_C32278, 315
human, http://human.owl#NCI_C52772, 50
human, http://human.owl#NCI_C32977, 162
human, http://human.owl#NCI_C49241, 57
human, http://human.owl#NCI_C52843, 17
human, http://human.owl#NCI_C32547, 125
human, http://human.owl#NCI_C12618, 18
human, http://human.owl#NCI_C33102, 18
human, http://human.owl#NCI_C12667, 65
human, http://human.owl#NCI_C13452, 282
human, http://human.owl#NCI_C12428, 480
human, http://human.owl#NCI_C53012, 457
human, http://human.owl#NCI_C33663, 37
human, http://human.owl#NCI_C12728, 91
human, http://human.owl#NCI_C33204, 315
human, http://human.owl#NCI_C32132, 37
human, http://human.owl#NCI_C49320, 25
human, http://human.owl#NCI_C13083, 65
human, http://human.owl#NCI_C33314, 169
human, http://human.owl#NCI_C13097, 204
human, http://human.owl#NCI_C12313, 101
human, http://human.owl#NCI_C32930, 76
human, http://human.owl#NCI_C33767, 291
human, http://human.owl#NCI_C52968, 291
human, http://human.owl#NCI_C13108, 523
human, http://human.owl#NCI_C33621, 39
human, http://human.owl#NCI_C12839, 291
human, http://human.owl#NCI_C32602, 236
human, http://human.owl#NCI_C12576, 24
human, http://human.owl#NCI_C32367, 91
human, http://human.owl#NCI_C12385, 231
human, http://human.owl#NCI_C13006, 214
human, http://human.owl#NCI_C12949, 182
human, http://human.owl#NCI_C33217, 315
human, http://human.owl#NCI_C52589, 222
human, http://human.owl#NCI_C33725, 47
human, http://human.owl#NCI_C32145, 457
human, http://human.owl#NCI_C33024, 141
human, http://human.owl#NCI_C32948, 222
human, http://human.owl#NCI_C33271, 90
human, http://human.owl#NCI_C32882, 17
human, http://human.owl#NCI_C52921, 457
human, http://human.owl#NCI_C13120, 15
human, http://human.owl#NCI_C12534, 282
human, http://human.owl#NCI_C12343, 100
human, http://human.owl#NCI_C32992, 12
human, http://human.owl#NCI_C12414, 480
human, http://human.owl#NCI_C33807, 231
human, http://human.owl#NCI_C49137, 27
human, http://human.owl#NCI_C38668, 37
human, http://human.owl#NCI_C52778, 28
human, http://human.owl#NCI_C49247, 85
human, http://human.owl#NCI_C49296, 33
human, http://human.owl#NCI_C26470, 68
human, http://human.owl#NCI_C34003, 251
human, http://human.owl#NCI_C33438, 125
human, http://human.owl#NCI_C12437, 36
human, http://human.owl#NCI_C32658, 63
human, http://human.owl#NCI_C32839, 169
human, http://human.owl#NCI_C12769, 302
human, http://human.owl#NCI_C33037, 102
human, http://human.owl#NCI_C32138, 234
human, http://human.owl#NCI_C52751, 67
human, http://human.owl#NCI_C48584, 251
human, http://human.owl#NCI_C32282, 179
human, http://human.owl#NCI_C53177, 163
human, http://human.owl#NCI_C52807, 65
human, http://human.owl#NCI_C12305, 403
human, http://human.owl#NCI_C32296, 100
human, http://human.owl#NCI_C33870, 20
human, http://human.owl#NCI_C42716, 22
human, http://human.owl#NCI_C33884, 289
human, http://human.owl#NCI_C52861, 7
human, http://human.owl#NCI_C33627, 105
human, http://human.owl#NCI_C33120, 169
human, http://human.owl#NCI_C33586, 457
human, http://human.owl#NCI_C32611, 123
human, http://human.owl#NCI_C12520, 19
human, http://human.owl#NCI_C53150, 457
human, http://human.owl#NCI_C13047, 44
human, http://human.owl#NCI_C49800, 60
human, http://human.owl#NCI_C12267, 231
human, http://human.owl#NCI_C33258, 507
human, http://human.owl#NCI_C12824, 291
human, http://human.owl#NCI_C32478, 291
human, http://human.owl#NCI_C33600, 68
human, http://human.owl#NCI_C52764, 35
human, http://human.owl#NCI_C33809, 457
human, http://human.owl#NCI_C13126, 21
human, http://human.owl#NCI_C12359, 68
human, http://human.owl#NCI_C34086, 203
human, http://human.owl#NCI_C33710, 247
human, http://human.owl#NCI_C41268, 28
human, http://human.owl#NCI_C33690, 88
human, http://human.owl#NCI_C12928, 33
human, http://human.owl#NCI_C13236, 754
human, http://human.owl#NCI_C12469, 145
human, http://human.owl#NCI_C32053, 29
human, http://human.owl#NCI_C43370, 49
human, http://human.owl#NCI_C12220, 88
human, http://human.owl#NCI_C12972, 40
human, http://human.owl#NCI_C32917, 78
human, http://human.owl#NCI_C32431, 29
human, http://human.owl#NCI_C32971, 5
human, http://human.owl#NCI_C33613, 88
human, http://human.owl#NCI_C52985, 457
human, http://human.owl#NCI_C32714, 99
human, http://human.owl#NCI_C32541, 259
human, http://human.owl#NCI_C12644, 98
human, http://human.owl#NCI_C32298, 68
human, http://human.owl#NCI_C13418, 282
human, http://human.owl#NCI_C12422, 119
human, http://human.owl#NCI_C32643, 100
human, http://human.owl#NCI_C32824, 457
human, http://human.owl#NCI_C12930, 64
human, http://human.owl#NCI_C49477, 234
human, http://human.owl#NCI_C33876, 70
human, http://human.owl#NCI_C49018, 142
human, http://human.owl#NCI_C33417, 41
human, http://human.owl#NCI_C12810, 282
human, http://human.owl#NCI_C49582, 11
human, http://human.owl#NCI_C49325, 17
human, http://human.owl#NCI_C33527, 173
human, http://human.owl#NCI_C33041, 6
human, http://human.owl#NCI_C33461, 67
human, http://human.owl#NCI_C12526, 22
human, http://human.owl#NCI_C33055, 46
human, http://human.owl#NCI_C13161, 318
human, http://human.owl#NCI_C53156, 457
human, http://human.owl#NCI_C33834, 42
human, http://human.owl#NCI_C32251, 18
human, http://human.owl#NCI_C12384, 231
human, http://human.owl#NCI_C12580, 41
human, http://human.owl#NCI_C33571, 54
human, http://human.owl#NCI_C12833, 89
human, http://human.owl#NCI_C32791, 315
human, http://human.owl#NCI_C52830, 11
human, http://human.owl#NCI_C32534, 199
human, http://human.owl#NCI_C32361, 98
human, http://human.owl#NCI_C12252, 251
human, http://human.owl#NCI_C33716, 182
human, http://human.owl#NCI_C12701, 206
human, http://human.owl#NCI_C33479, 57
human, http://human.owl#NCI_C32206, 200
human, http://human.owl#NCI_C43420, 33
human, http://human.owl#NCI_C49595, 27
human, http://human.owl#NCI_C32700, 234
human, http://human.owl#NCI_C32165, 173
human, http://human.owl#NCI_C32394, 86
human, http://human.owl#NCI_C13819, 75
human, http://human.owl#NCI_C13070, 88
human, http://human.owl#NCI_C33276, 244
human, http://human.owl#NCI_C13347, 282
human, http://human.owl#NCI_C13174, 55
human, http://human.owl#NCI_C33347, 244
human, http://human.owl#NCI_C32810, 173
human, http://human.owl#NCI_C12275, 40
human, http://human.owl#NCI_C32486, 179
human, http://human.owl#NCI_C13080, 65
human, http://human.owl#NCI_C33654, 315
human, http://human.owl#NCI_C33668, 207
human, http://human.owl#NCI_C32902, 47
human, http://human.owl#NCI_C32596, 405
human, http://human.owl#NCI_C49311, 100
human, http://human.owl#NCI_C12441, 315
human, http://human.owl#NCI_C38334, 7
human, http://human.owl#NCI_C53071, 457
human, http://human.owl#NCI_C32652, 99
human, http://human.owl#NCI_C12936, 36
human, http://human.owl#NCI_C12763, 405
human, http://human.owl#NCI_C38627, 405
human, http://human.owl#NCI_C13088, 78
human, http://human.owl#NCI_C12304, 403
human, http://human.owl#NCI_C32921, 173
human, http://human.owl#NCI_C53181, 199
human, http://human.owl#NCI_C33300, 457
human, http://human.owl#NCI_C32935, 88
human, http://human.owl#NCI_C32762, 127
human, http://human.owl#NCI_C12865, 207
human, http://human.owl#NCI_C12608, 296
human, http://human.owl#NCI_C52686, 291
human, http://human.owl#NCI_C52954, 457
human, http://human.owl#NCI_C13153, 98
human, http://human.owl#NCI_C12567, 184
human, http://human.owl#NCI_C33096, 158
human, http://human.owl#NCI_C13167, 50
human, http://human.owl#NCI_C32607, 89
human, http://human.owl#NCI_C12376, 211
human, http://human.owl#NCI_C33590, 58
human, http://human.owl#NCI_C32080, 169
human, http://human.owl#NCI_C12511, 315
human, http://human.owl#NCI_C13277, 14
human, http://human.owl#NCI_C33647, 405
human, http://human.owl#NCI_C32094, 16
human, http://human.owl#NCI_C13041, 282
human, http://human.owl#NCI_C33262, 241
human, http://human.owl#NCI_C41177, 20
human, http://human.owl#NCI_C32190, 254
human, http://human.owl#NCI_C12261, 231
human, http://human.owl#NCI_C33425, 40
human, http://human.owl#NCI_C38327, 37
human, http://human.owl#NCI_C33757, 231
human, http://human.owl#NCI_C32472, 234
human, http://human.owl#NCI_C12756, 119
human, http://human.owl#NCI_C33813, 315
human, http://human.owl#NCI_C33535, 207
human, http://human.owl#NCI_C32741, 315
human, http://human.owl#NCI_C32582, 8
human, http://human.owl#NCI_C32755, 251
human, http://human.owl#NCI_C12685, 21
human, http://human.owl#NCI_C33923, 77
human, http://human.owl#NCI_C32427, 51
human, http://human.owl#NCI_C45957, 76
human, http://human.owl#NCI_C49282, 413
human, http://human.owl#NCI_C33153, 207
human, http://human.owl#NCI_C49317, 25
human, http://human.owl#NCI_C32693, 37
human, http://human.owl#NCI_C53183, 58
human, http://human.owl#NCI_C12588, 50
human, http://human.owl#NCI_C52729, 234
human, http://human.owl#NCI_C33245, 44
human, http://human.owl#NCI_C53002, 291
human, http://human.owl#NCI_C32976, 289
human, http://human.owl#NCI_C33355, 53
human, http://human.owl#NCI_C32561, 199
human, http://human.owl#NCI_C32856, 507
human, http://human.owl#NCI_C32575, 113
human, http://human.owl#NCI_C13159, 43
human, http://human.owl#NCI_C32318, 78
human, http://human.owl#NCI_C33743, 58
human, http://human.owl#NCI_C12442, 315
human, http://human.owl#NCI_C12671, 57
human, http://human.owl#NCI_C32844, 10
human, http://human.owl#NCI_C12742, 57
human, http://human.owl#NCI_C49795, 63
human, http://human.owl#NCI_C33521, 35
human, http://human.owl#NCI_C32086, 315
human, http://human.owl#NCI_C32247, 315
human, http://human.owl#NCI_C12552, 40
human, http://human.owl#NCI_C12829, 34
human, http://human.owl#NCI_C32879, 244
human, http://human.owl#NCI_C32196, 100
human, http://human.owl#NCI_C52918, 457
human, http://human.owl#NCI_C13117, 25
human, http://human.owl#NCI_C33766, 195
human, http://human.owl#NCI_C12700, 41
human, http://human.owl#NCI_C52972, 457
human, http://human.owl#NCI_C12585, 50
human, http://human.owl#NCI_C12345, 289
human, http://human.owl#NCI_C32747, 78
human, http://human.owl#NCI_C33868, 68
human, http://human.owl#NCI_C33695, 79
human, http://human.owl#NCI_C32796, 27
human, http://human.owl#NCI_C34021, 413
human, http://human.owl#NCI_C52835, 17
human, http://human.owl#NCI_C13020, 1040
human, http://human.owl#NCI_C12455, 315
human, http://human.owl#NCI_C32200, 457
human, http://human.owl#NCI_C32395, 100
human, http://human.owl#NCI_C12963, 107
human, http://human.owl#NCI_C13319, 496
human, http://human.owl#NCI_C33231, 260
human, http://human.owl#NCI_C12977, 193
human, http://human.owl#NCI_C32962, 236
human, http://human.owl#NCI_C38658, 33
human, http://human.owl#NCI_C32705, 420
human, http://human.owl#NCI_C33341, 12
human, http://human.owl#NCI_C32949, 97
human, http://human.owl#NCI_C32490, 37
human, http://human.owl#NCI_C12649, 19
human, http://human.owl#NCI_C48941, 76
human, http://human.owl#NCI_C33088, 173
human, http://human.owl#NCI_C32304, 19
human, http://human.owl#NCI_C13194, 417
human, http://human.owl#NCI_C12413, 231
human, http://human.owl#NCI_C33821, 36
human, http://human.owl#NCI_C32815, 82
human, http://human.owl#NCI_C32353, 82
human, http://human.owl#NCI_C52738, 25
human, http://human.owl#NCI_C53043, 207
human, http://human.owl#NCI_C32114, 291
human, http://human.owl#NCI_C49302, 128
human, http://human.owl#NCI_C33374, 85
human, http://human.owl#NCI_C52792, 26
human, http://human.owl#NCI_C33931, 23
human, http://human.owl#NCI_C52848, 291
human, http://human.owl#NCI_C49261, 88
human, http://human.owl#NCI_C33688, 58
human, http://human.owl#NCI_C32907, 88
human, http://human.owl#NCI_C33452, 289
human, http://human.owl#NCI_C34004, 251
human, http://human.owl#NCI_C33046, 173
human, http://human.owl#NCI_C33466, 105
human, http://human.owl#NCI_C53147, 199
human, http://human.owl#NCI_C33798, 235
human, http://human.owl#NCI_C12783, 108
human, http://human.owl#NCI_C33209, 1044
